"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDMV"
USC00211263,"CANBY, MN US",1979-05,,23,0,0,28,0,0,1,91,,2.63,0,54.4,67.4,41.4,,,,,
USC00211263,"CANBY, MN US",1979-06,,162,0,0,43,0,0,2.12,100,,5.59,0,68.3,81.8,54.8,,,,,
USC00211263,"CANBY, MN US",1979-07,,408,0,0,50,0,0,0.92,93,2,1.85,0,72.9,84.9,60.8,,,,,
USC00211263,"CANBY, MN US",1979-08,,567,0,0,43,0,0,1.76,96,32,5.25,0,69.2,80,58.4,,,,,
USC00211263,"CANBY, MN US",1979-09,,643,0,0,35,0,0,0.34,90,130,1.07,0,64.2,77.2,51.3,,,,,
USC00211263,"CANBY, MN US",1979-10,,643,1,1,22,1,1,2.95,71,662,4.64,1,46.8,58.3,35.4,,,,,
USC00211263,"CANBY, MN US",1979-11,,643,9,3,2,5,1.5,0.24,68,1666,0.65,3.5,31.5,40.9,22.2,,,,,
USC00211263,"CANBY, MN US",1979-12,,643,9,0,-12,3,0.5,0.05,54,2829,0.09,1,27.5,38.4,16.5,,,,,
USC00211263,"CANBY, MN US",1980-01,,0,8,3,-15,1,1,0.13,52,4350,0.39,3.5,15.9,26,5.9,,,,,
USC00211263,"CANBY, MN US",1980-02,,0,28,2,-12,5,5,0.46,40,5764,0.86,7.5,16.2,24.9,7.6,,,,,
USC00211263,"CANBY, MN US",1980-03,,0,22,5,-12,6,2,0.23,59,6906,0.99,9,26.9,37.4,16.4,,,,,
USC00211263,"CANBY, MN US",1980-04,,21,0,0,20,0,0,0.13,98,7334,0.13,0,49.9,64.6,35.2,,,,,
USC00211263,"CANBY, MN US",1980-05,,100,0,0,31,0,0,0.3,90,7528,1.02,0,61.3,76.1,46.5,,,,,
USC00211263,"CANBY, MN US",1980-06,,240,0,0,43,0,0,3.12,92,7545,7.12,0,69.1,82.5,55.7,,,,,
USC00211263,"CANBY, MN US",1980-07,,526,0,0,49,0,0,0.71,99,0,2.09,0,74.2,87.9,60.5,,,,,
USC00211263,"CANBY, MN US",1980-08,,707,0,0,47,0,0,2.46,93,12,4.67,0,70.4,82.3,58.6,,,,,
USC00211263,"CANBY, MN US",1980-09,,780,0,0,31,0,0,0.77,94,120,0.83,0,63.8,78.2,49.5,,,,,
USC00211263,"CANBY, MN US",1980-10,,792,0,0,16,0,0,0.48,88,691,0.84,0,47,58.8,35.1,,,,,
USC00211263,"CANBY, MN US",1980-11,,792,0,0,11,0,0.5,0.06,68,1496,0.11,0.5,38.2,48.9,27.4,,,,,
USC00211263,"CANBY, MN US",1980-12,,792,5,2,-15,1,1,0.09,50,2909,0.18,2,19.4,29.5,9.3,,,,,
USC00211263,"CANBY, MN US",1981-01,,0,3,0,-14,1,0.5,0.04,68,4294,0.1,1.5,20.3,32.5,8.2,,,,,
USC00211263,"CANBY, MN US",1981-02,,0,16,3,-21,5,3.5,0.89,67,5425,2.15,6,24.6,35.9,13.3,,,,,
USC00211263,"CANBY, MN US",1981-03,,0,1,0,11,1,0,0.99,67,6241,1.4,0,38.7,51.5,25.9,,,,,
USC00211263,"CANBY, MN US",1981-04,,5,0,0,23,0,0,0.33,85,6635,1.33,0,52.1,65.9,38.2,,,,,
USC00211263,"CANBY, MN US",1981-05,,24,0,0,24,0,0,0.43,87,6865,1.16,0,58.2,72.2,44.2,,,,,
USC00211263,"CANBY, MN US",1981-06,,131,0,0,49,0,0,1.57,87,6880,5.41,0,68.1,79.9,56.2,,,,,
USC00211263,"CANBY, MN US",1981-07,,405,0,0,49,0,0,1.49,97,9,4.3,0,73.6,85,62.1,,,,,
USC00211263,"CANBY, MN US",1981-08,,605,0,0,42,0,0,0.49,93,20,1.11,0,71.1,81.8,60.4,,,,,
USC00211263,"CANBY, MN US",1981-09,,660,0,0,34,0,0,0.54,94,164,1.15,0,62.1,75.1,49,,,,,
USC00211263,"CANBY, MN US",1981-10,,660,0,0,22,0,0,0.8,73,684,2.75,0,48.2,57.7,38.7,,,,,
USC00211263,"CANBY, MN US",1981-11,,660,12,3,5,6,4,0.46,68,1488,0.79,7,38.2,48.5,27.9,,,,,
USC00211263,"CANBY, MN US",1981-12,,660,31,4,-16,15,14,1.32,43,3041,1.65,18,14.9,24,5.8,,,,,
USC00211263,"CANBY, MN US",1982-01,,0,31,8,-28,28,7,0.49,40,4905,1.54,23.5,0.5,11.1,-10.1,,,,,
USC00211263,"CANBY, MN US",1982-02,,0,28,1,-25,20,2.5,0.15,48,6243,0.3,3,17.2,26.1,8.3,,,,,
USC00211263,"CANBY, MN US",1982-03,,0,18,2,-2,7,6,0.86,59,7305,1.06,8,30.7,39,22.5,,,,,
USC00211263,"CANBY, MN US",1982-04,,2,5,3,11,3,2.2,0.83,82,7925,1.73,5.7,43.4,56.1,30.7,,,,,
USC00211263,"CANBY, MN US",1982-05,,22,0,0,29,0,0,0.59,89,8117,2.68,0,59.4,69.7,49.1,,,,,
USC00211263,"CANBY, MN US",1982-06,,64,0,0,36,0,0,0.71,90,8238,1.88,0,62.4,74.6,50.2,,,,,
USC00211263,"CANBY, MN US",1982-07,,341,0,0,52,0,0,2.49,98,2,6.18,0,73.8,84.3,63.4,,,,,
USC00211263,"CANBY, MN US",1982-08,,542,0,0,42,0,0,0.92,95,39,2.04,0,70.4,81.8,58.9,,,,,
USC00211263,"CANBY, MN US",1982-09,,596,0,0,34,0,0,1.05,88,235,3.07,0,60.3,70.8,49.7,,,,,
USC00211263,"CANBY, MN US",1982-10,,596,2,1,19,1,2,0.96,75,783,3.14,2,47.3,57.5,37.1,,,,,
USC00211263,"CANBY, MN US",1982-11,,596,16,2,-3,11,11,1.23,54,1795,2.12,12.5,27.2,35.8,18.6,,,,,
USC00211263,"CANBY, MN US",1982-12,,596,7,2,-4,8,5.5,0.58,56,3050,0.98,9,24.5,33.4,15.6,,,,,
USC00211263,"CANBY, MN US",1983-01,,0,31,2,-10,8,4,0.75,41,4486,0.86,5.5,18.7,27.7,9.7,,,,,
USC00211263,"CANBY, MN US",1983-02,,0,22,0,-6,6,0.5,0.03,54,5631,0.09,0.5,24.1,31.5,16.7,,,,,
USC00211263,"CANBY, MN US",1983-03,,0,24,9,6,10,7,0.89,54,6675,3.47,21.9,30.3,36.2,24.3,,,,,
USC00211263,"CANBY, MN US",1983-04,,0,8,3,18,6,6,1.27,72,7376,2,10,41.1,50.7,31.5,,,,,
USC00211263,"CANBY, MN US",1983-05,,5,0,0,31,0,0,1.81,85,7706,3.22,0,54.5,66.5,42.5,,,,,
USC00211263,"CANBY, MN US",1983-06,,129,0,0,43,0,0,1.68,91,7773,3.44,0,66.9,77,56.8,,,,,
USC00211263,"CANBY, MN US",1983-07,,515,0,0,54,0,0,1.32,96,1,1.79,0,77.4,88.2,66.6,,,,,
USC00211263,"CANBY, MN US",1983-08,,857,0,0,54,0,0,0.8,98,1,1.3,0,76.5,89.1,63.9,,,,,
USC00211263,"CANBY, MN US",1983-09,,950,0,0,28,0,0,0.61,98,189,2.69,0,61.6,73.2,49.9,,,,,
USC00211263,"CANBY, MN US",1983-10,,955,0,0,23,0,0,0.54,80,718,1.33,0,47.6,57.8,37.3,,,,,
USC00211263,"CANBY, MN US",1983-11,,955,16,7,13,13,8,1.09,59,1684,5.45,20.4,32.8,37.9,27.8,,,,,
USC00211263,"CANBY, MN US",1983-12,,955,31,5,-27,14,2,0.24,28,3603,0.72,7,1.3,9.3,-6.7,,,,,
USC00211263,"CANBY, MN US",1984-01,,0,31,2,-21,11,6,0.56,44,5092,0.82,9.5,15.2,24,6.5,,,,,
USC00211263,"CANBY, MN US",1984-02,,0,29,2,-13,9,6.5,0.82,51,6091,1.11,8,28.7,36.1,21.3,,,,,
USC00211263,"CANBY, MN US",1984-03,,0,30,6,-15,18,11,1.02,50,7351,2.28,20,22,29.8,14.1,,,,,
USC00211263,"CANBY, MN US",1984-04,,0,0,0,27,0,0,1,80,7953,3.47,0,44.9,54.8,35.1,,,,,
USC00211263,"CANBY, MN US",1984-05,,20,0,0,28,0,0,0.74,84,8252,2.58,0,55.6,67.1,44.1,,,,,
USC00211263,"CANBY, MN US",1984-06,,130,0,0,44,0,0,1.2,89,8287,7.43,0,67.8,78.4,57.1,,,,,
USC00211263,"CANBY, MN US",1984-07,,373,0,0,44,0,0,0.22,98,8,0.97,0,72.9,85.3,60.6,,,,,
USC00211263,"CANBY, MN US",1984-08,,661,0,0,45,0,0,1.17,100,20,3.49,0,73.9,86.3,61.5,,,,,
USC00211263,"CANBY, MN US",1984-09,,692,0,0,26,0,0,2.89,95,324,3.98,0,55.9,68,43.8,,,,,
USC00211263,"CANBY, MN US",1984-10,,693,0,0,17,0,0,2.15,78,785,6.62,0,49.3,59.4,39.2,,,,,
USC00211263,"CANBY, MN US",1984-11,,693,0,0,10,0,0,0,64,1730,0,0,33.5,43.7,23.3,,,,,
USC00211263,"CANBY, MN US",1984-12,,693,9,2,-12,4,4,0.49,53,3058,0.99,6,17.4,27,7.9,,,,,
USC00211263,"CANBY, MN US",1985-01,,0,29,2,-26,3,1.5,0.11,43,4665,0.34,4.5,9.8,20.1,-0.4,,,,,
USC00211263,"CANBY, MN US",1985-02,,0,20,1,-16,5,2.5,0.28,54,6041,0.32,3,14.3,24.6,4.1,,,,,
USC00211263,"CANBY, MN US",1985-03,,0,16,4,0,23,14,1.65,67,6911,3.14,24.5,35.9,44.7,27.1,,,,,
USC00211263,"CANBY, MN US",1985-04,,18,0,0,20,0,0,1.63,95,7364,2.37,0,50.5,63.2,37.8,,,,,
USC00211263,"CANBY, MN US",1985-05,,85,0,0,36,0,0,0.86,91,7490,2.75,0,63.1,75.9,50.4,,,,,
USC00211263,"CANBY, MN US",1985-06,,173,0,0,37,0,0,0.7,95,7606,1.91,0,64.1,76.4,51.8,,,,,
USC00211263,"CANBY, MN US",1985-07,,409,0,0,48,0,0,1.71,101,2,3.28,0,72.6,85.5,59.6,,,,,
USC00211263,"CANBY, MN US",1985-08,,504,0,0,44,0,0,1.64,92,55,4.31,0,66.5,77.1,55.8,,,,,
USC00211263,"CANBY, MN US",1985-09,,558,0,0,31,0,0,0.78,88,301,3.7,0,58.6,67.6,49.5,,,,,
USC00211263,"CANBY, MN US",1985-10,,558,0,0,21,0,0,0.68,76,886,1.48,0,46.1,58.4,33.8,,,,,
USC00211263,"CANBY, MN US",1985-11,,558,21,6,-12,13,5,0.63,60,2168,2.03,17.5,20.7,29.5,11.8,,,,,
USC00211263,"CANBY, MN US",1985-12,,558,31,3,-17,23,6.5,0.59,39,3897,1.22,12,9.2,19.4,-1,,,,,
USC00211263,"CANBY, MN US",1986-01,,0,31,2,-21,11,2,0.23,46,5287,0.59,5.6,18.8,27.5,10,,,,,
USC00211263,"CANBY, MN US",1986-02,,0,28,3,-15,14,3,0.28,45,6707,0.8,8.3,14.3,21.8,6.7,,,,,
USC00211263,"CANBY, MN US",1986-03,,0,23,4,-5,9,4.5,0.73,78,7690,1.63,9,32.6,41.2,24,,,,,
USC00211263,"CANBY, MN US",1986-04,,0,0,0,26,0,0,1.23,79,8235,4.36,0,46.8,57.2,36.4,,,,,
USC00211263,"CANBY, MN US",1986-05,,40,0,0,26,0,0,0.95,90,8457,3.25,0,58.9,71.1,46.6,,,,,
USC00211263,"CANBY, MN US",1986-06,,199,0,0,46,0,0,1.02,96,8485,4.68,0,69.9,81.8,58.1,,,,,
USC00211263,"CANBY, MN US",1986-07,,459,0,0,54,0,0,2.04,96,6,6.57,0,74.1,85.5,62.6,,,,,
USC00211263,"CANBY, MN US",1986-08,,583,0,0,41,0,0,0.52,91,57,2.09,0,67.3,79.1,55.6,,,,,
USC00211263,"CANBY, MN US",1986-09,,597,0,0,38,0,0,3.35,86,243,5.65,0,59.3,69.3,49.3,,,,,
USC00211263,"CANBY, MN US",1986-10,,597,0,0,25,0,0,0.2,79,764,0.54,0,48.2,59.4,37,,,,,
USC00211263,"CANBY, MN US",1986-11,,597,13,3,-3,6,5,0.35,60,1853,0.88,7,27.7,38.1,17.3,,,,,
USC00211263,"CANBY, MN US",1986-12,,597,0,0,-5,0,0,0,53,3078,0,0,25.5,36.2,14.8,,,,,
USC00211263,"CANBY, MN US",1987-01,,0,9,2,-19,1,1,0.13,58,4398,0.26,2,22.4,31.9,12.9,,,,,
USC00211263,"CANBY, MN US",1987-02,,0,4,3,10,2,2,0.3,61,5311,0.41,4,32.4,43.3,21.5,,,,,
USC00211263,"CANBY, MN US",1987-03,,0,4,1,8,3,1.5,0.57,78,6269,1.83,1.5,34.1,43.6,24.6,,,,,
USC00211263,"CANBY, MN US",1987-04,,24,0,0,18,0,0,0.18,92,6639,0.38,0,52.9,67.1,38.7,,,,,
USC00211263,"CANBY, MN US",1987-05,,123,0,0,35,0,0,0.48,95,6766,1.78,0,64.1,77.3,50.8,,,,,
USC00211263,"CANBY, MN US",1987-06,,364,0,0,45,0,0,1.58,99,6781,2.78,0,72.6,86.3,58.8,,,,,
USC00211263,"CANBY, MN US",1987-07,,712,0,0,48,0,0,2.28,101,7,5.02,0,76,87.8,64.2,,,,,
USC00211263,"CANBY, MN US",1987-08,,883,0,0,40,0,0,0.57,101,60,2.41,0,68.8,81.2,56.4,,,,,
USC00211263,"CANBY, MN US",1987-09,,917,0,0,38,0,0,0.85,89,198,2.46,0,61.5,74.4,48.7,,,,,
USC00211263,"CANBY, MN US",1987-10,,917,0,0,21,0,0,0.73,84,859,0.93,0,43.7,56,31.4,,,,,
USC00211263,"CANBY, MN US",1987-11,,917,2,0,13,1,0.5,0.63,65,1646,1.19,0.5,37,47.1,26.9,,,,,
USC00211263,"CANBY, MN US",1987-12,,917,16,3,-8,13,8,0.54,44,2919,1.19,15,24,31.2,16.7,,,,,
USC00211263,"CANBY, MN US",1988-01,,0,31,4,-22,19,6.5,0.65,42,4619,1.3,14.5,8.6,20.3,-3.1,,,,,
USC00211263,"CANBY, MN US",1988-02,,0,29,3,-28,19,2,0.17,48,6120,0.38,5,11.7,22.8,0.7,,,,,
USC00211263,"CANBY, MN US",1988-03,,0,16,2,5,4,3,0.31,65,7045,0.85,4.5,33.1,43.6,22.7,,,,,
USC00211263,"CANBY, MN US",1988-04,,5,2,2,18,1,1,0.46,86,7617,1.81,2.5,46.1,59.4,32.8,,,,,
USC00211263,"CANBY, MN US",1988-05,,95,0,0,33,0,0,0.98,93,7703,2.18,0,65,79,51,,,,,
USC00211263,"CANBY, MN US",1988-06,,434,0,0,45,0,0,0.79,107,7707,1.47,0,76.2,90.8,61.5,,,,,
USC00211263,"CANBY, MN US",1988-07,,813,0,0,52,0,0,0.86,103,0,1.51,0,77.2,90.4,64,,,,,
USC00211263,"CANBY, MN US",1988-08,,1101,0,0,41,0,0,1.37,108,24,4.07,0,73.5,86.8,60.2,,,,,
USC00211263,"CANBY, MN US",1988-09,,1148,0,0,38,0,0,1.14,92,187,3.33,0,61.1,74.5,47.8,,,,,
USC00211263,"CANBY, MN US",1988-10,,1148,0,0,17,0,0,0.19,83,793,0.19,0,44.7,57.8,31.5,,,,,
USC00211263,"CANBY, MN US",1988-11,,1148,15,4,-2,4,3,0.51,61,1785,2.06,7,31.9,41.8,22.1,,,,,
USC00211263,"CANBY, MN US",1988-12,,1148,12,2,-8,4,2.5,0.3,52,3079,0.43,3.5,20.7,31.4,10,,,,,
USC00211263,"CANBY, MN US",1989-01,,0,26,2,-17,7,2,0.2,56,4409,0.39,4,22.1,33.2,11,,,,,
USC00211263,"CANBY, MN US",1989-02,,0,27,3,-26,5,4,0.32,45,5989,0.73,8.5,8.6,19.2,-2.1,,,,,
USC00211263,"CANBY, MN US",1989-03,,0,29,6,-17,13,8.5,0.59,68,7252,2.83,25.5,24.3,33.8,14.7,,,,,
USC00211263,"CANBY, MN US",1989-04,,0,2,1,14,1,1,0.43,79,7883,1.75,1,44,56.1,31.8,,,,,
USC00211263,"CANBY, MN US",1989-05,,29,0,0,28,0,0,0.42,86,8089,1.11,0,58.8,72.5,45.1,,,,,
USC00211263,"CANBY, MN US",1989-06,,175,0,0,40,0,0,0.68,97,8156,1.92,0,67.6,80.4,54.8,,,,,
USC00211263,"CANBY, MN US",1989-07,,525,0,0,54,0,0,1.88,103,0,3.56,0,76.3,89,63.6,,,,,
USC00211263,"CANBY, MN US",1989-08,,739,0,0,50,0,0,0.37,97,6,0.97,0,71.7,84.3,59.2,,,,,
USC00211263,"CANBY, MN US",1989-09,,792,0,0,28,0,0,2.52,89,200,4.15,0,60.3,72.7,47.8,,,,,
USC00211263,"CANBY, MN US",1989-10,,801,0,0,17,0,0,1.65,86,707,1.65,0,49,64.3,33.6,,,,,
USC00211263,"CANBY, MN US",1989-11,,801,12,4,-1,5,2,0.32,64,1804,1.01,7.3,28.4,38,18.8,,,,,
USC00211263,"CANBY, MN US",1989-12,,801,23,2,-25,3,1,0.22,51,3459,0.26,2,11.6,21.3,1.9,,,,,
USC00211263,"CANBY, MN US",1990-01,,0,3,0,-4,1,0.5,0.02,56,4662,0.02,0.5,26.2,37.3,15.2,,,,,
USC00211263,"CANBY, MN US",1990-02,,0,10,2,-11,10,9,0.58,55,5869,0.71,11.3,21.9,34.4,9.4,,,,,
USC00211263,"CANBY, MN US",1990-03,,0,7,2,5,8,6.5,0.66,68,6824,2.41,8,34.2,44.3,24.1,,,,,
USC00211263,"CANBY, MN US",1990-04,,36,0,0,14,0,0,0.54,91,7432,1.46,0,46,60.1,31.8,,,,,
USC00211263,"CANBY, MN US",1990-05,,49,0,0,28,0,0,1.07,90,7704,5.32,0,56.6,68,45.2,,,,,
USC00211263,"CANBY, MN US",1990-06,,243,0,0,37,0,0,2.02,97,7737,6.76,0,70.4,82.4,58.4,,,,,
USC00211263,"CANBY, MN US",1990-07,,438,0,0,46,0,0,2.67,102,18,4.87,0,70.7,82.1,59.3,,,,,
USC00211263,"CANBY, MN US",1990-08,,629,0,0,49,0,0,1.74,93,42,2.79,0,70.4,81.3,59.5,,,,,
USC00211263,"CANBY, MN US",1990-09,,744,0,0,33,0,0,0.63,95,181,1.07,0,64.1,77.7,50.6,,,,,
USC00211263,"CANBY, MN US",1990-10,,745,1,1,24,1,1.5,2.05,84,735,2.54,1.5,47.2,59.6,34.7,,,,,
USC00211263,"CANBY, MN US",1990-11,,745,3,1,8,1,1,0.11,78,1601,0.12,1,36.2,46.9,25.4,,,,,
USC00211263,"CANBY, MN US",1990-12,,745,20,3,-23,4,2.5,0.31,57,3105,0.61,5.5,16.4,26,6.9,,,,,
USC00211263,"CANBY, MN US",1991-01,,0,31,1,-12,4,1.5,0.13,46,4655,0.13,1.5,13.4,23.2,3.6,,,,,
USC00211263,"CANBY, MN US",1991-02,,0,13,3,-9,7,4,0.38,63,5689,0.96,10.1,28.1,39,17.2,,,,,
USC00211263,"CANBY, MN US",1991-03,,0,18,4,-5,5,5,0.66,65,6710,1.55,11.7,32.1,42.5,21.6,,,,,
USC00211263,"CANBY, MN US",1991-04,,7,0,0,24,0,0,1.4,91,7199,3.31,0,48.9,60.3,37.5,,,,,
USC00211263,"CANBY, MN US",1991-05,,112,0,0,32,0,0,1.19,91,7432,4.49,0,60.9,70.5,51.2,,,,,
USC00211263,"CANBY, MN US",1991-06,,326,0,0,50,0,0,2.57,93,7452,9.06,0,71.5,81.3,61.7,,,,,
USC00211263,"CANBY, MN US",1991-07,,559,0,0,50,0,0,0.77,98,6,2.82,0,72.3,82.6,62.1,,,,,
USC00211263,"CANBY, MN US",1991-08,,783,0,0,47,0,0,0.98,100,16,2.74,0,71.9,82.7,61.1,,,,,
USC00211263,"CANBY, MN US",1991-09,,846,0,0,30,0,0,1.05,87,217,2.91,0,60.4,71.5,49.3,,,,,
USC00211263,"CANBY, MN US",1991-10,,850,0,0,12,0,0,0.49,85,799,0.55,0,46.3,58.9,33.8,,,,,
USC00211263,"CANBY, MN US",1991-11,,850,14,5,-8,9,9,0.79,60,2005,2.07,18.5,24.8,33.5,16.1,,,,,
USC00211263,"CANBY, MN US",1991-12,,850,31,1,-15,9,1,0.09,47,3267,0.11,1,24.3,33.4,15.2,,,,,
USC00211263,"CANBY, MN US",1992-01,,0,25,3,-16,3,2,0.41,48,4552,0.97,4.5,23.5,33,14.1,,,,,
USC00211263,"CANBY, MN US",1992-02,,0,18,1,2,2,2,0.34,62,5641,0.88,3.2,27.5,35,20,,,,,
USC00211263,"CANBY, MN US",1992-03,,0,2,1,12,1,1.5,1.15,70,6539,1.6,1.7,36,46.3,25.7,,,,,
USC00211263,"CANBY, MN US",1992-04,,0,2,1,15,1,1,0.71,86,7265,1.54,1,40.8,50.5,31.1,,,,,
USC00211263,"CANBY, MN US",1992-05,,82,0,0,31,0,0,0.53,94,7448,0.74,0,61.7,74.7,48.7,,,,,
USC00211263,"CANBY, MN US",1992-06,,164,0,0,39,0,0,1.53,89,7532,5.26,0,64.9,75.9,54,,,,,
USC00211263,"CANBY, MN US",1992-07,,214,0,0,48,0,0,1.24,85,59,6.1,0,64.8,74.2,55.3,,,,,
USC00211263,"CANBY, MN US",1992-08,,315,0,0,42,0,0,2.16,92,137,4.3,0,65.7,76,55.4,,,,,
USC00211263,"CANBY, MN US",1992-09,,330,0,0,30,0,0,0.77,85,308,1.99,0,59.4,71.5,47.3,,,,,
USC00211263,"CANBY, MN US",1992-10,,337,1,1,21,1,1,0.72,91,855,0.85,1,47.6,60.3,34.8,,,,,
USC00211263,"CANBY, MN US",1992-11,,337,19,4,6,6,4,0.76,51,1934,2.33,10.1,29,33.8,24.2,,,,,
USC00211263,"CANBY, MN US",1992-12,,337,31,4,-8,5,3,0.31,42,3402,0.8,8,17.6,25.9,9.3,,,,,
USC00211263,"CANBY, MN US",1993-01,,0,31,3,-15,13,6,0.55,42,5029,0.96,9.5,12.5,21.7,3.3,,,,,
USC00211263,"CANBY, MN US",1993-02,,0,28,5,-14,11,3,0.32,47,6418,0.89,8.7,15.4,23.5,7.3,,,,,
USC00211263,"CANBY, MN US",1993-03,,0,27,1,-4,9,4,1.22,61,7526,1.57,4.8,29.3,37.6,20.9,,,,,
USC00211263,"CANBY, MN US",1993-04,,0,3,2,19,3,2.5,0.88,74,8183,2.83,4,43.1,52.7,33.5,,,,,
USC00211263,"CANBY, MN US",1993-05,,7,0,0,34,0,0,1.62,79,8433,6.18,0,57.2,67.8,46.5,,,,,
USC00211263,"CANBY, MN US",1993-06,,71,0,0,36,0,0,2.07,86,8541,10.23,0,63.6,72.8,54.4,,,,,
USC00211263,"CANBY, MN US",1993-07,,198,0,0,51,0,0,1.53,90,9,5.44,0,69,78.3,59.8,,,,,
USC00211263,"CANBY, MN US",1993-08,,380,0,0,47,0,0,1.22,93,22,3.28,0,70.7,81.2,60.1,,,,,
USC00211263,"CANBY, MN US",1993-09,,387,0,0,33,0,0,1.7,83,305,2.61,0,55.8,66.6,45,,,,,
USC00211263,"CANBY, MN US",1993-10,,395,0,0,14,0,0,0.23,94,871,0.5,0,47,58.4,35.5,,,,,
USC00211263,"CANBY, MN US",1993-11,,395,10,4,-10,14,8.5,1.07,56,1900,2.98,16,29.2,37.4,20.9,,,,,
USC00211263,"CANBY, MN US",1993-12,,395,31,5,-18,9,1.5,0.19,44,3286,0.84,7.7,20.3,27.5,13.1,,,,,
USC00211263,"CANBY, MN US",1994-01,,0,31,8,-26,16,5,0.36,40,5188,1.3,18,3.6,13,-5.7,,,,,
USC00211263,"CANBY, MN US",1994-02,,0,28,5,-28,17,2.5,0.27,49,6670,0.76,9.9,10.3,19.7,0.9,,,,,
USC00211263,"CANBY, MN US",1994-03,,0,14,0,10,9,0.5,0.45,67,7544,0.46,1.2,34.9,43.7,26.1,,,,,
USC00211263,"CANBY, MN US",1994-04,,1,2,1,17,8,7.5,1.06,86,8138,3.47,7.5,45.2,56.8,33.7,,,,,
USC00211263,"CANBY, MN US",1994-05,,72,1,0,26,2,0,0.65,88,8321,1.42,0,61.4,74.7,48.1,,,,,
USC00211263,"CANBY, MN US",1994-06,,203,0,0,44,0,0,1.95,96,8352,6.95,0,68.2,78.9,57.6,,,,,
USC00211263,"CANBY, MN US",1994-07,,361,0,0,47,0,0,4.9,92,9,6.64,0,69.8,80.4,59.2,,,,,
USC00211263,"CANBY, MN US",1994-08,,502,0,0,45,0,0,2.09,91,51,2.8,0,68.3,78.8,57.8,,,,,
USC00211263,"CANBY, MN US",1994-09,,594,0,0,39,0,0,1.34,89,169,3.36,0,64.1,74.6,53.6,,,,,
USC00211263,"CANBY, MN US",1994-10,,594,0,0,25,0,0,0.9,74,559,2.41,0,52.4,62.5,42.4,,,,,
USC00211263,"CANBY, MN US",1994-11,,594,3,1,18,6,6,0.62,68,1375,0.87,6,37.8,46.5,29.2,,,,,
USC00211263,"CANBY, MN US",1994-12,,594,23,1,-6,4,1,0.07,55,2568,0.2,2,26.5,34.7,18.4,,,,,
USC00211263,"CANBY, MN US",1995-01,,0,16,1,-9,2,1.5,0.15,44,3993,0.27,2.3,17.5,25.5,9.4,,,,,
USC00211263,"CANBY, MN US",1995-02,,0,8,2,-10,1,1,0.14,52,5189,0.28,2.7,21,31.2,10.7,,,,,
USC00211263,"CANBY, MN US",1995-03,,0,7,3,-13,9,4,0.98,73,6198,3.95,9.5,32.5,41.2,23.7,,,,,
USC00211263,"CANBY, MN US",1995-04,,0,7,4,8,10,8,1.39,65,6950,5.67,17.3,39.9,48.7,31.2,,,,,
USC00211263,"CANBY, MN US",1995-05,,6,0,0,36,0,0,1.35,82,7267,5.15,0,55,65,45,,,,,
USC00211263,"CANBY, MN US",1995-06,,,0,0,,0,0,,,,,0,,,,,,,,
USC00211263,"CANBY, MN US",1995-07,,,0,0,45,0,0,0.88,99,11,5.11,0,72.8,83.9,61.6,,,,,
USC00211263,"CANBY, MN US",1995-08,,,0,0,50,0,0,0.77,94,12,2.13,0,73.6,83.9,63.3,,,,,
USC00211263,"CANBY, MN US",1995-09,,,0,0,30,0,0,2.04,88,220,3.28,0,60,71.1,49,,,,,
USC00211263,"CANBY, MN US",1995-10,,,3,2,23,2,4,2.75,88,780,5.17,5,47.2,56.7,37.8,,,,,
USC00211263,"CANBY, MN US",1995-11,,,9,2,2,6,6,0.57,53,1939,1.04,11.7,26.4,34.2,18.5,,,,,
USC00211263,"CANBY, MN US",1995-12,,,27,3,-8,5,3,0.24,51,3382,0.59,6.1,18.5,26.2,10.7,,,,,
USC00211263,"CANBY, MN US",1996-01,,0,31,6,-24,14,9,0.85,52,5200,1.9,18.5,6.3,15.7,-3,,,,,
USC00211263,"CANBY, MN US",1996-02,,0,27,3,-29,14,4,0.28,59,6481,0.52,6.8,17.9,27.5,8.3,,,,,
USC00211263,"CANBY, MN US",1996-03,,0,15,1,-9,6,6,0.6,61,7722,1,6.5,23.9,33.9,13.8,,,,,
USC00211263,"CANBY, MN US",1996-04,,0,3,1,19,7,9,0.84,80,8430,1.03,9,40.5,51.3,29.6,,,,,
USC00211263,"CANBY, MN US",1996-05,,25,0,0,30,0,0,1.42,91,8796,4.77,0,53.8,63.6,44,,,,,
USC00211263,"CANBY, MN US",1996-06,,,0,0,,0,0,,,,,0,,,,,,,,
USC00211263,"CANBY, MN US",1996-07,,,0,0,46,0,0,0.1,89,5,0.51,0,70.2,81.6,58.9,,,,,
USC00211263,"CANBY, MN US",1996-08,,,0,0,51,0,0,1.62,92,7,4.52,0,70.6,82.1,59,,,,,
USC00211263,"CANBY, MN US",1996-09,,,0,0,35,0,0,0.68,88,211,1.95,0,60.2,71.6,48.7,,,,,
USC00211263,"CANBY, MN US",1996-10,,,0,0,18,0,0,2.1,84,702,4.31,0,49.2,61.8,36.6,,,,,
