"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDMV"
"USC00211630","CLOQUET, MN US","2002-01","0","31","3","-13","5","2.5","0.06","48","4358","0.17","7.3","19.7","29.2","10.1",
"USC00211630","CLOQUET, MN US","2002-02","0","28","4","-11","7","3.0","0.33","48","5508","0.81","10.2","23.9","34.1","13.7",
"USC00211630","CLOQUET, MN US","2002-03","0","31","5","-15","17","6.0","0.56","49","6905","1.85","21.5","20.0","32.0","7.9",
"USC00211630","CLOQUET, MN US","2002-04","0","8","1","5","7","1.5","0.88","74","7665","2.37","2.0","39.6","51.1","28.2",
"USC00211630","CLOQUET, MN US","2002-05","7","0","0","19","0","0.0","0.64","89","8173","2.13","0.0","48.9","63.5","34.2",
"USC00211630","CLOQUET, MN US","2002-06","84","0","0","35","0","0.0","1.44","94","8285","4.36","0.0","63.8","77.4","50.3",
"USC00211630","CLOQUET, MN US","2002-07","253","0","0","42","0","0.0","3.56","94","12","7.73","0.0","70.1","84.4","55.7",
"USC00211630","CLOQUET, MN US","2002-08","330","0","0","42","0","0.0","2.63","87","52","6.54","0.0","66.2","77.4","55.0",
"USC00211630","CLOQUET, MN US","2002-09","382","0","0","30","0","0.0","0.90","90","240","3.26","0.0","60.5","71.8","49.1",
"USC00211630","CLOQUET, MN US","2002-10","382","6","2","13","3","2.1","1.36","74","1077","2.99","3.9","38.0","46.2","29.8",
"USC00211630","CLOQUET, MN US","2002-11","382","8","0","1","1","0.6","0.05","55","2219","0.13","1.9","26.9","35.1","18.7",
"USC00211630","CLOQUET, MN US","2002-12","382","13","0","-10","2","0.6","0.78","45","3532","0.91","2.7","21.1","29.6","12.6",
"USC00211630","CLOQUET, MN US","2003-01","0","18","2","-18","2","1.4","0.07","50","5232","0.19","3.9","10.2","20.2","0.2",
"USC00211630","CLOQUET, MN US","2003-02","0","28","2","-20","3","1.5","0.10","47","6755","0.20","4.8","10.6","23.9","-2.7",
"USC00211630","CLOQUET, MN US","2003-03","0","19","5","-22","6","4.0","0.27","63","7988","0.88","13.1","25.2","38.0","12.4",
"USC00211630","CLOQUET, MN US","2003-04","0","6","2","11","8","6.1","0.48","84","8723","1.60","8.5","40.5","55.7","25.3",
"USC00211630","CLOQUET, MN US","2003-05","2","0","0","22","0","0.0","1.22","82","9131","3.85","0.0","51.9","67.7","36.1",
"USC00211630","CLOQUET, MN US","2003-06","30","0","0","35","0","0.0","1.48","88","9270","4.24","0.0","61.3","77.5","45.0",
"USC00211630","CLOQUET, MN US","2003-07","121","0","0","34","0","0.0","2.19","93","37","6.24","0.0","66.8","81.5","52.1",
"USC00211630","CLOQUET, MN US","2003-08","283","0","0","42","0","0.0","0.21","95","49","0.46","0.0","69.8","84.0","55.7",
"USC00211630","CLOQUET, MN US","2003-09","313","0","0","28","0","0.0","2.68","86","303","5.03","0.0","57.5","70.1","45.0",
"USC00211630","CLOQUET, MN US","2003-10","314","3","1","19","4","4.0","0.65","79","898","1.41","4.0","45.8","57.1","34.6",
"USC00211630","CLOQUET, MN US","2003-11","314","19","2","-6","7","4.5","0.53","51","2013","1.09","7.3","27.8","35.5","20.2",
"USC00211630","CLOQUET, MN US","2003-12","314","31","2","-8","9","4.3","0.33","39","3390","0.48","7.0","20.6","29.3","11.9",
"USC00211630","CLOQUET, MN US","2004-01","0","31","5","-30","17","5.0","0.31","32","5231","0.98","19.3","5.6","15.8","-4.5",
"USC00211630","CLOQUET, MN US","2004-02","0","29","10","-21","25","5.9","0.39","48","6536","1.76","25.1","20.0","30.1","9.9",
"USC00211630","CLOQUET, MN US","2004-03","0","31","4","0","23","2.3","0.36","56","7628","1.75","10.4","29.8","38.9","20.7",
"USC00211630","CLOQUET, MN US","2004-04","0","2","0","16","4","0.5","0.33","82","8297","0.95","0.5","41.8","54.9","28.7",
"USC00211630","CLOQUET, MN US","2004-05","0","0","0","22","0","0.0","1.82","75","8804","4.64","0.0","48.6","61.0","36.2",
"USC00211630","CLOQUET, MN US","2004-06","27","0","0","34","0","0.0","0.70","89","8995","2.61","0.0","59.6","73.0","46.1",
"USC00211630","CLOQUET, MN US","2004-07","108","0","0","40","0","0.0","0.73","96","70","2.76","0.0","65.4","78.7","51.9",
"USC00211630","CLOQUET, MN US","2004-08","132","0","0","33","0","0.0","0.56","87","246","2.51","0.0","60.1","73.4","46.8",
"USC00211630","CLOQUET, MN US","2004-09","177","0","0","32","0","0.0","1.47","86","402","4.66","0.0","61.3","73.1","49.6",
"USC00211630","CLOQUET, MN US","2004-10","177","0","0","26","0","0.0","1.02","75","994","3.32","0.0","45.9","54.7","37.1",
"USC00211630","CLOQUET, MN US","2004-11","177","5","1","6","2","1.3","0.22","58","1948","0.43","1.6","33.2","41.6","24.8",
"USC00211630","CLOQUET, MN US","2004-12","177","31","3","-29","6","3.0","0.26","38","3387","1.42","11.2","15.2","23.9","6.6",
"USC00211630","CLOQUET, MN US","2005-01","0","31","9","-41","26","8.0","0.70","35","5152","2.12","37.0","8.0","18.4","-2.3",
"USC00211630","CLOQUET, MN US","2005-02","0","28","3","-20","26","4.5","0.38","49","6398","0.94","15.7","20.5","30.9","10.2",
"USC00211630","CLOQUET, MN US","2005-03","0","31","2","-20","24","4.6","0.29","60","7667","0.71","7.0","24.0","37.3","10.8",
"USC00211630","CLOQUET, MN US","2005-04","0","2","0","19","6","0.0","0.30","83","8272","1.04","0.0","44.9","59.2","30.5",
"USC00211630","CLOQUET, MN US","2005-05","0","0","0","16","0","0.0","1.02","77","8753","3.61","0.0","49.5","62.0","37.0",
"USC00211630","CLOQUET, MN US","2005-06","52","0","0","40","0","0.0","1.24","95","8835","7.13","0.0","63.8","78.9","48.6",
"USC00211630","CLOQUET, MN US","2005-07","229","0","0","40","0","0.0","0.81","97","37","2.33","0.0","69.5","84.3","54.7",
"USC00211630","CLOQUET, MN US","2005-08","327","0","0","34","0","0.0","0.74","94","116","1.07","0.0","65.6","80.3","50.9",
"USC00211630","CLOQUET, MN US","2005-09","364","0","0","29","0","0.0","1.19","89","280","4.14","0.0","60.8","74.7","46.9",
"USC00211630","CLOQUET, MN US","2005-10","365","0","0","23","0","0.0","3.09","81","863","5.80","0.0","46.2","56.4","36.0",
"USC00211630","CLOQUET, MN US","2005-11","365","15","3","-1","6","4.5","1.22","59","1860","2.82","9.3","31.8","40.2","23.3",
"USC00211630","CLOQUET, MN US","2005-12","365","31","4","-9","13","6.0","0.45","37","3252","1.51","21.0","18.6","25.3","11.9",
"USC00211630","CLOQUET, MN US","2006-01","0","31","2","-9","14","3.7","0.20","48","4462","0.38","8.1","24.6","32.5","16.7",
"USC00211630","CLOQUET, MN US","2006-02","0","28","5","-21","27","11.6","0.26","37","5915","0.74","22.6","13.1","25.2","1.0",
"USC00211630","CLOQUET, MN US","2006-03","0","31","5","-2","25","5.0","0.31","55","6995","1.13","14.9","30.2","41.4","18.9",
"USC00211630","CLOQUET, MN US","2006-04","0","0","0","18","0","0.0","0.39","75","7556","1.24","0.0","46.3","61.1","31.5",
"USC00211630","CLOQUET, MN US","2006-05","5","0","0","28","0","0.0","0.81","83","7889","4.56","0.0","54.4","67.5","41.3",
"USC00211630","CLOQUET, MN US","2006-06","43","0","0","33","0","0.0","1.13","88","7972","3.36","0.0","63.5","79.4","47.6",
"USC00211630","CLOQUET, MN US","2006-07","288","0","0","44","0","0.0","1.05","103","2","2.89","0.0","72.9","89.4","56.3",
"USC00211630","CLOQUET, MN US","2006-08","381","0","0","42","0","0.0","0.59","97","20","1.29","0.0","67.6","81.3","53.9",
"USC00211630","CLOQUET, MN US","2006-09","394","0","0","28","0","0.0","1.11","85","305","2.32","0.0","55.6","69.2","42.0",
"USC00211630","CLOQUET, MN US","2006-10","394","0","1","20","0","1.3","0.62","79","1067","1.58","2.5","40.4","52.1","28.8",
"USC00211630","CLOQUET, MN US","2006-11","394","9","1","1","3","3.8","0.62","55","2029","1.03","4.4","31.9","40.3","23.4",
"USC00211630","CLOQUET, MN US","2006-12","394","15","4","-9","5","4.1","0.70","42","3292","1.17","11.2","24.2","31.9","16.6",
"USC00211630","CLOQUET, MN US","2007-01","0","31","2","-15","6","1.9","0.14","38","4841","0.34","6.7","15.0","24.4","5.6",
"USC00211630","CLOQUET, MN US","2007-02","0","28","6","-26","18","10.0","0.58","45","6387","0.83","17.9","8.1","18.7","-2.5",
"USC00211630","CLOQUET, MN US","2007-03","0","25","5","-15","29","9.2","0.58","73","7433","2.05","19.3","31.3","45.0","17.5",
"USC00211630","CLOQUET, MN US","2007-04","0","10","2","0","12","8.7","0.71","79","8187","2.56","15.5","39.9","54.9","24.9",
"USC00211630","CLOQUET, MN US","2007-05","13","0","0","28","0","0.0","0.42","90","8469","1.78","0.0","56.3","71.7","40.9",
"USC00211630","CLOQUET, MN US","2007-06","69","0","0","34","0","0.0","0.62","90","8536","1.64","0.0","64.7","81.3","47.9",
"USC00211630","CLOQUET, MN US","2007-07","222","0","0","38","0","0.0","1.09","92","40","3.85","0.0","68.7","84.1","53.2",
"USC00211630","CLOQUET, MN US","2007-08","336","0","0","38","0","0.0","0.79","94","91","1.59","0.0","67.0","80.9","53.1",
"USC00211630","CLOQUET, MN US","2007-09","384","0","0","23","0","0.0","0.91","90","313","3.13","0.0","59.2","72.4","46.0",
"USC00211630","CLOQUET, MN US","2007-10","384","0","0","18","0","0.0","1.51","75","830","6.67","0.0","48.3","58.2","38.4",
"USC00211630","CLOQUET, MN US","2007-11","384","9","1","-4","1","1.0","0.11","53","1856","0.46","3.9","29.8","37.8","21.9",
"USC00211630","CLOQUET, MN US","2007-12","384","31","9","-19","21","7.0","0.62","35","3423","2.09","30.6","13.0","22.3","3.7",
"USC00211630","CLOQUET, MN US","2008-01","0","31","0","-25","20","0.4","0.02","43","5106","0.02","1.3","10.7","21.5","-0.1",
"USC00211630","CLOQUET, MN US","2008-02","0","29","3","-25","19","3.0","0.14","36","6615","0.36","7.9","11.1","22.7","-0.4",
"USC00211630","CLOQUET, MN US","2008-03","0","31","3","-18","20","3.6","0.33","49","7830","0.70","10.2","23.6","36.2","10.9",
"USC00211630","CLOQUET, MN US","2008-04","0","15","5","14","14","7.0","0.82","73","8590","3.94","16.8","39.7","51.3","28.0",
"USC00211630","CLOQUET, MN US","2008-05","0","0","0","26","0","0.0","0.67","77","9054","2.51","0.0","49.4","64.5","34.4",
"USC00211630","CLOQUET, MN US","2008-06","26","0","0","37","0","0.0","2.15","88","9189","5.36","0.0","61.2","75.7","46.7",
"USC00211630","CLOQUET, MN US","2008-07","97","0","0","41","0","0.0","1.44","91","29","3.72","0.0","66.4","80.6","52.2",
"USC00211630","CLOQUET, MN US","2008-08",,"0","0",,"0","0.0","1.62",,,"1.95","0.0",,,,
"USC00211630","CLOQUET, MN US","2008-09",,"0","0","31","0","0.0","1.11","86",,"4.71","0.0","57.3","68.9","45.8",
"USC00211630","CLOQUET, MN US","2008-10",,"0","0","21","0","0.0","0.82","65",,"3.20","0.0","44.6","54.4","34.8",
"USC00211630","CLOQUET, MN US","2008-11",,"2","0","3","1","0.8","0.40","65",,"1.05","2.4","29.1","36.0","22.2",
"USC00211630","CLOQUET, MN US","2008-12",,"31","7","-24","18","5.9","0.61","33",,"1.61","28.1","7.4","16.8","-2.0",
"USC00211630","CLOQUET, MN US","2009-01","0","31","3","-31","17","3.2","0.30","43",,"0.56","9.2","3.0","14.3","-8.3",
"USC00211630","CLOQUET, MN US","2009-02","0","27","3","-25","16","3.3","0.52","40",,"1.04","7.7","15.6","26.5","4.8",
"USC00211630","CLOQUET, MN US","2009-03","0","31","4","-27","17","4.4","1.33","62",,"3.45","13.5","26.0","37.4","14.6",
"USC00211630","CLOQUET, MN US","2009-04","0","7","1","18","5","1.7","0.42","76",,"0.88","1.7","41.3","53.2","29.5",
"USC00211630","CLOQUET, MN US","2009-05","5","0","0","26","0","0.4","0.68","91",,"1.56","0.4","52.3","68.4","36.2",
"USC00211630","CLOQUET, MN US","2009-06","40","0","0","29","0","0.0","0.80","91",,"2.18","0.0","59.7","73.5","45.9",
"USC00211630","CLOQUET, MN US","2009-07",,"0","0",,"0","0.0","2.13","82",,"6.25","0.0",,"75.0",,
"USC00211630","CLOQUET, MN US","2009-08",,"0","0","36","0","0.0","2.39","87",,"7.40","0.0","62.6","74.5","50.7",
"USC00211630","CLOQUET, MN US","2009-09",,"0","0","26","0","0.0","1.10","81",,"1.54","0.0","61.3","75.0","47.6",
"USC00211630","CLOQUET, MN US","2009-10",,"2","1","19","1","1.5","1.20","55",,"5.09","2.3","39.5","46.0","33.1",
"USC00211630","CLOQUET, MN US","2009-11",,"0","0","17","0","0.2","0.30","58",,"0.83","0.2","36.9","45.1","28.8",
"USC00211630","CLOQUET, MN US","2009-12",,"24","7","-13","19","10.0","0.87","36",,"2.41","35.2","12.1","19.5","4.6",
"USC00211630","CLOQUET, MN US","2010-01","0","31","3","-27","21","3.0","0.45","35",,"1.02","9.1","10.4","18.8","1.9",
"USC00211630","CLOQUET, MN US","2010-02","0","28","2","-15","23","3.5","0.11","38",,"0.30","6.7","15.8","27.8","3.8",
"USC00211630","CLOQUET, MN US","2010-03","0","15","0","3","20","0.0","0.35","71",,"0.83","0.0","38.1","50.5","25.7",
"USC00211630","CLOQUET, MN US","2010-04","0","0","0","16","0","0.0","0.28","74",,"0.77","0.0","46.7","61.6","31.9",
"USC00211630","CLOQUET, MN US","2010-05","16","1","2","23","2","1.5","0.50","88",,"2.23","2.5","53.6","68.4","38.9",
"USC00211630","CLOQUET, MN US","2010-06","48","0","0","37","0","0.0","1.33","88",,"4.38","0.0","61.5","73.3","49.7",
"USC00211630","CLOQUET, MN US","2010-07","192","0","0","45","0","0.0","2.19","91","7","4.98","0.0","69.4","82.4","56.5",
"USC00211630","CLOQUET, MN US","2010-08","358","0","0","41","0","0.0","2.20","90","38","7.13","0.0","69.3","81.2","57.5",
"USC00211630","CLOQUET, MN US","2010-09","359","0","0","28","0","0.0","1.55","81","397","3.95","0.0","53.1","63.7","42.5",
"USC00211630","CLOQUET, MN US","2010-10","359","4","1","21","4","6.0","2.91","77","969","5.38","6.0","46.5","58.8","34.2",
"USC00211630","CLOQUET, MN US","2010-11","359","18","5","4","14","8.0","0.85","57","2016","2.07","22.9","30.1","38.1","22.1",
"USC00211630","CLOQUET, MN US","2010-12","359","29","3","-20","21","8.5",,"35","3641",,"15.8","12.6","19.7","5.4",
"USC00211630","CLOQUET, MN US","2011-01","0","31","9","-32","25","3.6","0.14","25","5433","1.01","22.6","7.2","14.8","-0.5",
"USC00211630","CLOQUET, MN US","2011-02","0","28","1","-26","23","1.0","0.09","53","6828","0.18","3.3","15.2","26.4","4.0",
"USC00211630","CLOQUET, MN US","2011-03","0","31","3","-12","22","2.5","0.35","50","8044","0.85","7.3","24.4","35.1","13.7",
"USC00211630","CLOQUET, MN US","2011-04","0","8","5","22","13","3.0","1.08","68","8763","3.44","9.5","41.1","52.0","30.1",
"USC00211630","CLOQUET, MN US","2011-05","0","0","0","23","0","0.0","0.67","79","9203","2.59","0.0","50.8","63.9","37.8",
"USC00211630","CLOQUET, MN US","2011-06","7","0","0","35","0","0.0","1.58","86","9378","3.42","0.0","59.2","70.8","47.6",
"USC00211630","CLOQUET, MN US","2011-07","197","0","0","43","0","0.0","1.35","93","16","4.85","0.0","70.6","84.6","56.6",
"USC00211630","CLOQUET, MN US","2011-08","282","0","0","43","0","0.0","1.68","87","47","5.07","0.0","66.7","79.7","53.8",
"USC00211630","CLOQUET, MN US","2011-09","304","0","0","26","0","0.0","0.30","87","332","1.11","0.0","56.2","69.4","43.1",
"USC00211630","CLOQUET, MN US","2011-10","310","0","0","20","0","0.0","0.85","80","873","1.61","0.0","47.7","58.7","36.7",
"USC00211630","CLOQUET, MN US","2011-11","310","8","2","4","2","1.1","0.25","54","1860","0.56","4.3","32.1","40.1","24.0",
"USC00211630","CLOQUET, MN US","2011-12","310","31","2","-6","5","2.3","0.19","43","3209","0.53","6.2","21.5","29.2","13.8",
"USC00211630","CLOQUET, MN US","2012-01","0","29","2","-19","11","2.3","0.16","49","4653","0.54","6.3","18.4","27.6","9.3",
"USC00211630","CLOQUET, MN US","2012-02","0","29","5","-7","18","4.3","0.60","41","5862","1.11","11.8","23.3","31.9","14.8",
"USC00211630","CLOQUET, MN US","2012-03","0","15","1","2","21","3.2","0.32","77","6628","1.40","4.5","40.3","52.0","28.6",
"USC00211630","CLOQUET, MN US","2012-04","0","1","0","18","1","0.7","1.47","72","7263","3.46","0.7","43.8","56.9","30.8",
"USC00211630","CLOQUET, MN US","2012-05","17","0","0","29","0","0.0","2.13","89","7569","7.02","0.0","55.7","69.6","41.7",
"USC00211630","CLOQUET, MN US","2012-06","75","0","0","31","0","0.0","7.75","90","7647","12.64","0.0","64.3","78.3","50.4",
"USC00211630","CLOQUET, MN US","2012-07","293","0","0","49","0","0.0","1.58","94","0","3.84","0.0","72.0","85.8","58.3",
"USC00211630","CLOQUET, MN US","2012-08","376","0","0","37","0","0.0","1.39","88","62","3.50","0.0","65.7","80.1","51.2",
"USC00211630","CLOQUET, MN US","2012-09","402","0","0","26","0","0.0","0.35","89","374","1.16","0.0","55.5","71.1","39.9",
"USC00211630","CLOQUET, MN US","2012-10","402","0","0","17","0","0.5","1.13","74","1081","2.92","0.5","42.2","51.9","32.5",
"USC00211630","CLOQUET, MN US","2012-11","402","8","2","-1","8","4.0","0.38","55","2096","1.66","6.3","31.2","39.7","22.6",
"USC00211630","CLOQUET, MN US","2012-12","402","31","5","-8","9","3.6","0.32","47","3553","1.09","9.6","18.0","25.6","10.4",
"USC00211630","CLOQUET, MN US","2013-01","0","31","3","-25","9","1.6","0.47","44","5198","1.13","7.1","11.9","21.3","2.6",
"USC00211630","CLOQUET, MN US","2013-02","0","28","5","-23","17","4.8","0.41","37","6632","0.87","12.3","13.8","24.1","3.5",
"USC00211630","CLOQUET, MN US","2013-03","0","31","5","-20","26","5.4","0.50","53","7953","2.12","20.0","22.4","33.5","11.3",
"USC00211630","CLOQUET, MN US","2013-04","0","30","9","-2","32","11.6","0.93","69","8913","4.53","41.1","33.0","42.4","23.6",
"USC00211630","CLOQUET, MN US","2013-05","0","0","0","23","0","0.0","1.60","80","9399","5.14","0.0","49.3","62.5","36.2",
"USC00211630","CLOQUET, MN US","2013-06","32","0","0","31","0","0.0","1.85","88","9565","6.26","0.0","60.5","74.4","46.6","1480.1"
"USC00211630","CLOQUET, MN US","2013-07","155","0","0","39","0","0.0","1.04","94","50","1.95","0.0","67.4","80.1","54.6","1635.4"
"USC00211630","CLOQUET, MN US","2013-08","276","0","0","37","0","0.0","1.50","94","133","2.31","0.0","66.2","80.1","52.4","1400.6"
"USC00211630","CLOQUET, MN US","2013-09","305","0","0","32","0","0.0","0.68","88","328","2.65","0.0","59.4","70.7","48.2","1390.0"
"USC00211630","CLOQUET, MN US","2013-10","305","0","0","18","0","0.4","1.83","73","983","5.18","0.4","43.9","52.2","35.5",
"USC00211630","CLOQUET, MN US","2013-11","305","6","0","-5","4","0.7","0.30","47","2103","1.19","1.7","27.6","35.3","20.0",
"USC00211630","CLOQUET, MN US","2013-12","305","31","10","-29","24","10.0","0.96","34","3954","3.01","37.0","5.3","14.1","-3.5",
"USC00211630","CLOQUET, MN US","2014-01","0","31","2","-28","23","1.2","0.30","33","5872","0.88","6.4","1.2","12.3","-9.8",
"USC00211630","CLOQUET, MN US","2014-02","0","27","6","-27","39","10.0","0.94","41","7559","2.00","26.5","4.7","16.8","-7.4",
"USC00211630","CLOQUET, MN US","2014-03","0","31","5","-30","38","6.6","0.78","54","9001","1.94","19.1","18.5","31.4","5.5",
"USC00211630","CLOQUET, MN US","2014-04","0","21","5","6","37","7.5","0.84","67","9893","3.83","20.2","35.3","45.8","24.8",
"USC00211630","CLOQUET, MN US","2014-05","9","0","0","17","0","0.0","1.81","86","10339","5.57","0.0","50.9","64.5","37.3",
"USC00211630","CLOQUET, MN US","2014-06","38","0","0","36","0","0.0","1.38","84","10487","5.60","0.0","61.0","74.7","47.3","1765.9"
"USC00211630","CLOQUET, MN US","2014-07","128","0","0","39","0","0.0","0.85","91","54","2.67","0.0","66.2","79.1","53.2",
"USC00211630","CLOQUET, MN US","2014-08","146","0","0","41","0","0.0","1.03","83","113","5.36","0.0","63.7","75.2","52.2",
"USC00211630","CLOQUET, MN US","2014-09","151","0","0","27","0","0.0","0.66","81","352","1.98","0.0","57.2","69.0","45.3","1307.4"
"USC00211630","CLOQUET, MN US","2014-10","151","0","0","21","0","0.0","0.44","66","1010","2.17","0.0","43.8","53.3","34.3","1512.4"
"USC00211630","CLOQUET, MN US","2014-11","151","18","2","-11","7","6.2","0.17","50","2319","1.20","9.3","21.3","28.5","14.2",
"USC00211630","CLOQUET, MN US","2014-12","151","27","1","-11","8","2.8","0.48","40","3620","1.88","6.1","21.2","26.8","15.5",
"USC00211630","CLOQUET, MN US","2015-01","0","27","1","-22","9","1.8","0.50","40","5231","0.74","3.3","13.0","20.3","5.7",
"USC00211630","CLOQUET, MN US","2015-02","0","28","3","-24","13","3.7","0.37","27","6910","0.60","8.6","5.0","15.4","-5.4",
"USC00211630","CLOQUET, MN US","2015-03","0","11","3","-26","17","4.5","0.25","64","7959","1.03","7.0","31.2","43.0","19.3",
"USC00211630","CLOQUET, MN US","2015-04","0","0","0","17","0","0.5","0.47","77","8634","0.85","0.7","42.5","56.5","28.5",
"USC00211630","CLOQUET, MN US","2015-05","0","0","0","27","0","0.0","1.05","83","9054","4.36","0.0","51.4","65.1","37.7",
"USC00211630","CLOQUET, MN US","2015-06","15","0","0","30","0","0.0","1.08","85","9159","3.78","0.0","62.0","77.2","46.9",
"USC00211630","CLOQUET, MN US","2015-07","150","0","0","41","0","0.0","2.21","91","25","3.28","0.0","68.5","82.2","54.9","810.9"
"USC00211630","CLOQUET, MN US","2015-08","227","0","0","39","0","0.0","2.52","91","105","6.09","0.0","64.9","77.4","52.3","718.3"
"USC00211630","CLOQUET, MN US","2015-09","286","0","0","29","0","0.0","1.11","86","253","3.58","0.0","62.1","74.4","49.8","551.2"
"USC00211630","CLOQUET, MN US","2015-10","286","0","0","21","0","0.0","0.72","81","849","2.26","0.0","45.8","57.1","34.4","721.4"
"USC00211630","CLOQUET, MN US","2015-11","286","0","0","5","0","0.3","0.79","62","1720","3.02","0.6","36.0","45.5","26.4",
"USC00211630","CLOQUET, MN US","2015-12","286","31","4","0","10","5.1","0.88","42","2923","3.50","16.7","26.2","31.3","21.0",
"USC00211630","CLOQUET, MN US","2016-01","0","31","3","-23","15","2.6","0.30","41","4524","1.33","11.1","13.4","20.9","5.9",
"USC00211630","CLOQUET, MN US","2016-02","0","29","4","-20","18","2.6","0.14","52","5865","0.78","9.2","18.8","28.1","9.4",
"USC00211630","CLOQUET, MN US","2016-04",,"1","0","3","2","0.3","1.37","76",,"3.18","0.3","39.3","49.7","29.0",
"USC00211630","CLOQUET, MN US","2016-05",,"0","0","24","0","0.0","0.29","92",,"1.30","0.0","54.6","70.8","38.3",
"USC00211630","CLOQUET, MN US","2016-06",,"0","0","33","0","0.0","1.20","91",,"4.04","0.0","62.5","75.8","49.3","986.7"
"USC00211630","CLOQUET, MN US","2016-07",,"0","0","43","0","0.0","2.00","91","29","5.43","0.0","67.8","80.5","55.1","862.5"
"USC00211630","CLOQUET, MN US","2016-08",,"0","0","44","0","0.0","1.15","87","53","5.16","0.0","67.7","79.8","55.6","1540.4"
"USC00211630","CLOQUET, MN US","2016-09",,"0","0","34","0","0.0","1.29","79","229","5.03","0.0","59.6","69.8","49.3","901.0"
"USC00211630","CLOQUET, MN US","2016-11",,"9","1","11","6","3.0","0.93","67",,"2.84","4.1","39.1","47.4","30.9",
"USC00211630","CLOQUET, MN US","2016-12",,"27","6","-24","10","2.9",,"40",,"1.68","12.3","16.8","23.6","9.9",
"USC00211630","CLOQUET, MN US","2017-01","0","31","5","-30","16","2.9","1.10","45",,"2.93","13.2","14.9","23.2","6.7",
"USC00211630","CLOQUET, MN US","2017-02","0","28","4","-11","17","4.0","0.55","54",,"1.88","11.6","23.0","32.9","13.2",
"USC00211630","CLOQUET, MN US","2017-03","0","27","1","-14","13","1.7","0.31","60",,"0.83","2.6","27.2","38.5","16.0",
"USC00211630","CLOQUET, MN US","2017-04","0","0","0","20","0","0.0","1.13","69",,"3.24","0.0","42.9","55.6","30.2",
"USC00211630","CLOQUET, MN US","2017-05","0","0","0","27","0","0.6","1.27","75",,"5.15","0.6","50.3","62.5","38.1",
"USC00211630","CLOQUET, MN US","2017-07",,"0","0","46","0","0.0","0.79","89","32","3.37","0.0","66.6","80.2","53.0","756.2"
"USC00211630","CLOQUET, MN US","2017-08",,"0","0","41","0","0.0","1.62","89","126","5.97","0.0","63.1","75.0","51.2","702.1"
"USC00211630","CLOQUET, MN US","2017-09",,"0","0","32","0","0.0","0.89","84","312","3.78","0.0","60.2","71.7","48.7","747.5"
"USC00211630","CLOQUET, MN US","2017-10",,"5","2","21","10","9.9",,"74","880","4.31","11.0","46.7","55.8","37.6",
"USC00211630","CLOQUET, MN US","2017-11",,"30","4","-8","6","1.8","0.28","47","2047","0.92","7.3","26.1","33.6","18.5",
"USC00211630","CLOQUET, MN US","2017-12",,"31","3","-29","8","3.7","1.10","41","3705","2.00","10.5","11.5","18.8","4.3",
"USC00211630","CLOQUET, MN US","2018-01","0","31","3","-28","11","2.3",,"44","5354","0.44","6.5","10.1","20.9","-0.7",
"USC00211630","CLOQUET, MN US","2018-02","0","28","5","-24","22","5.3","0.47","42","6898","1.46","18.9","9.9","21.9","-2.2",
"USC00211630","CLOQUET, MN US","2018-03","0","31","3","-9","20","2.3","0.28","50","8137","0.78","6.8","25.1","36.4","13.7",
"USC00211630","CLOQUET, MN US","2018-04","0","19","3","0","18","6.3","0.38","68","9169","0.94","11.2","30.6","42.0","19.2",
"USC00211630","CLOQUET, MN US","2018-05","35","0","0","25","0","0.0","0.52","92","9471","2.29","0.0","56.4","71.7","41.1",
"USC00211630","CLOQUET, MN US","2018-07",,"0","0","43","0","0.0","1.55","89","35","3.01","0.0","67.2","80.0","54.3","756.2"
"USC00211630","CLOQUET, MN US","2018-08",,"0","0","42","0","0.0","1.73","89","94","3.57","0.0","65.9","77.3","54.6","573.5"
"USC00211630","CLOQUET, MN US","2018-09",,"0","0","28","0","0.0","2.26","85","357","4.87","0.0","57.2","66.7","47.7","748.8"
"USC00211630","CLOQUET, MN US","2018-10",,"1","0","20","1","0.8","1.64","64","1165","4.32","1.0","38.9","45.8","32.1",
"USC00211630","CLOQUET, MN US","2018-11",,"24","4","-10","4","1.5","0.39","43","2486","1.48","7.8","20.9","28.0","13.9",
"USC00211630","CLOQUET, MN US","2018-12",,"31","3","-13","15","6.8","0.73","42","3904","1.61","14.7","19.2","26.6","11.9",
"USC00211630","CLOQUET, MN US","2019-01","0","31","3","-37","15","3.1","0.27","36","5804","0.69","6.8","3.7","14.0","-6.6",
"USC00211630","CLOQUET, MN US","2019-02","0","28","8","-34","26","5.3","0.43","30","7463","1.95","27.4","5.8","16.5","-4.9",
"USC00211630","CLOQUET, MN US","2019-03","0","31","2","-22","27","2.5","0.58","58","8810","1.14","4.8","21.5","33.0","10.0",
"USC00211630","CLOQUET, MN US","2019-04","0","11","2","13","5","3.5","0.78","74","9608","2.37","6.4","38.4","48.2","28.6",
"USC00211630","CLOQUET, MN US","2019-05","0","2","1","24","6","6.0","1.18","80","10169","4.03","6.0","46.9","58.8","35.0",
"USC00211630","CLOQUET, MN US","2019-06","16","0","0","32","0","0.0","2.04","86","10350","6.44","0.0","59.5","73.2","45.8","944.5"
